group,position_bp,cluster0_density,cluster1_density,cluster0_total,cluster1_total,n_sequences_in_group
Age 0,14284,1.685554534273381e-05,3.3038412392203026e-05,24680305,40952331,114910
Age 0,14285,1.685554534273381e-05,3.30139937577668e-05,24680305,40952331,114910
Age 0,14286,1.685554534273381e-05,3.306283102663924e-05,24680305,40952331,114910
Age 0,14287,1.6774509067047592e-05,3.3038412392203026e-05,24680305,40952331,114910
Age 0,14288,1.673399092920448e-05,3.30139937577668e-05,24680305,40952331,114910
Age 0,14289,1.673399092920448e-05,3.3038412392203026e-05,24680305,40952331,114910
Age 0,14290,1.669347279136137e-05,3.2989575123330584e-05,24680305,40952331,114910
Age 0,14291,1.661243651567515e-05,3.30139937577668e-05,24680305,40952331,114910
Age 0,14292,1.665295465351826e-05,3.3038412392203026e-05,24680305,40952331,114910
Age 0,14293,1.665295465351826e-05,3.3038412392203026e-05,24680305,40952331,114910
Age 0,14294,1.661243651567515e-05,3.306283102663924e-05,24680305,40952331,114910
Age 0,14295,1.665295465351826e-05,3.30139937577668e-05,24680305,40952331,114910
Age 0,14296,1.665295465351826e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14297,1.6571918377832042e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14298,1.6571918377832042e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14299,1.6571918377832042e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14300,1.653140023998893e-05,3.2891900585585714e-05,24680305,40952331,114910
Age 0,14301,1.653140023998893e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14302,1.653140023998893e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14303,1.661243651567515e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14304,1.6571918377832042e-05,3.2769807413404627e-05,24680305,40952331,114910
Age 0,14305,1.661243651567515e-05,3.2794226047840844e-05,24680305,40952331,114910
Age 0,14306,1.665295465351826e-05,3.2891900585585714e-05,24680305,40952331,114910
Age 0,14307,1.665295465351826e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14308,1.665295465351826e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14309,1.665295465351826e-05,3.284306331671328e-05,24680305,40952331,114910
Age 0,14310,1.665295465351826e-05,3.2891900585585714e-05,24680305,40952331,114910
Age 0,14311,1.665295465351826e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14312,1.661243651567515e-05,3.281864468227706e-05,24680305,40952331,114910
Age 0,14313,1.6571918377832042e-05,3.284306331671328e-05,24680305,40952331,114910
Age 0,14314,1.653140023998893e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14315,1.6571918377832042e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14316,1.6571918377832042e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14317,1.6571918377832042e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14318,1.661243651567515e-05,3.2891900585585714e-05,24680305,40952331,114910
Age 0,14319,1.653140023998893e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14320,1.653140023998893e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14321,1.645036396430271e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14322,1.649088210214582e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14323,1.649088210214582e-05,3.2989575123330584e-05,24680305,40952331,114910
Age 0,14324,1.645036396430271e-05,3.2989575123330584e-05,24680305,40952331,114910
Age 0,14325,1.64098458264596e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14326,1.636932768861649e-05,3.291631922002193e-05,24680305,40952331,114910
Age 0,14327,1.632880955077338e-05,3.294073785445815e-05,24680305,40952331,114910
Age 0,14328,1.632880955077338e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14329,1.636932768861649e-05,3.2867481951149496e-05,24680305,40952331,114910
Age 0,14330,1.64098458264596e-05,3.281864468227706e-05,24680305,40952331,114910
Age 0,14331,1.64098458264596e-05,3.281864468227706e-05,24680305,40952331,114910
Age 0,14332,1.64098458264596e-05,3.274538877896841e-05,24680305,40952331,114910
Age 0,14333,1.645036396430271e-05,3.2769807413404627e-05,24680305,40952331,114910
Age 0,14334,1.645036396430271e-05,3.274538877896841e-05,24680305,40952331,114910
Age 0,14335,1.645036396430271e-05,3.2720970144532185e-05,24680305,40952331,114910
Age 0,14336,1.645036396430271e-05,3.274538877896841e-05,24680305,40952331,114910
Age 0,14337,1.645036396430271e-05,3.274538877896841e-05,24680305,40952331,114910
Age 0,14338,1.64098458264596e-05,3.281864468227706e-05,24680305,40952331,114910
Age 0,14339,1.636932768861649e-05,3.284306331671328e-05,24680305,40952331,114910
Age 0,14340,1.632880955077338e-05,3.2891900585585714e-05,24680305,40952331,114910
Age 0,14341,1.64098458264596e-05,3.284306331671328e-05,24680305,40952331,114910
Age 0,14342,1.628829141293027e-05,3.2794226047840844e-05,24680305,40952331,114910
Age 0,14343,1.620725513724405e-05,3.269655151009597e-05,24680305,40952331,114910
Age 0,14344,1.624777327508716e-05,3.264771424122353e-05,24680305,40952331,114910
Age 0,14345,1.624777327508716e-05,3.264771424122353e-05,24680305,40952331,114910
Age 0,14346,1.620725513724405e-05,3.25988769723511e-05,24680305,40952331,114910
Age 0,14347,1.620725513724405e-05,3.257445833791488e-05,24680305,40952331,114910
Age 0,14348,1.620725513724405e-05,3.2525621069042445e-05,24680305,40952331,114910
Age 0,14349,1.620725513724405e-05,3.250120243460623e-05,24680305,40952331,114910
Age 0,14350,1.620725513724405e-05,3.245236516573379e-05,24680305,40952331,114910
Age 0,14351,1.6166736999400938e-05,3.242794653129757e-05,24680305,40952331,114910
Age 0,14352,1.620725513724405e-05,3.240352789686135e-05,24680305,40952331,114910
Age 0,14353,1.624777327508716e-05,3.237910926242513e-05,24680305,40952331,114910
Age 0,14354,1.624777327508716e-05,3.23302719935527e-05,24680305,40952331,114910
Age 0,14355,1.620725513724405e-05,3.237910926242513e-05,24680305,40952331,114910
Age 0,14356,1.6166736999400938e-05,3.23302719935527e-05,24680305,40952331,114910
Age 0,14357,1.612621886155783e-05,3.237910926242513e-05,24680305,40952331,114910
Age 0,14358,1.612621886155783e-05,3.23302719935527e-05,24680305,40952331,114910
Age 0,14359,1.608570072371472e-05,3.23302719935527e-05,24680305,40952331,114910
Age 0,14360,1.608570072371472e-05,3.2354690627988916e-05,24680305,40952331,114910
Age 0,14361,1.60046644480285e-05,3.2354690627988916e-05,24680305,40952331,114910
Age 0,14362,1.5964146310185387e-05,3.2257016090244046e-05,24680305,40952331,114910
Age 0,14363,1.5964146310185387e-05,3.2257016090244046e-05,24680305,40952331,114910
Age 0,14364,1.5964146310185387e-05,3.2257016090244046e-05,24680305,40952331,114910
Age 0,14365,1.60046644480285e-05,3.223259745580783e-05,24680305,40952331,114910
Age 0,14366,1.60046644480285e-05,3.220817882137161e-05,24680305,40952331,114910
Age 0,14367,1.60046644480285e-05,3.2159341552499176e-05,24680305,40952331,114910
Age 0,14368,1.60046644480285e-05,3.2110504283626734e-05,24680305,40952331,114910
Age 0,14369,1.60046644480285e-05,3.20616670147543e-05,24680305,40952331,114910
Age 0,14370,1.604518258587161e-05,3.2086085649190516e-05,24680305,40952331,114910
Age 0,14371,1.604518258587161e-05,3.20616670147543e-05,24680305,40952331,114910
Age 0,14372,1.604518258587161e-05,3.2086085649190516e-05,24680305,40952331,114910
Age 0,14373,1.604518258587161e-05,3.2012829745881864e-05,24680305,40952331,114910
Age 0,14374,1.604518258587161e-05,3.196399247700943e-05,24680305,40952331,114910
Age 0,14375,1.604518258587161e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14376,1.60046644480285e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14377,1.60046644480285e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14378,1.60046644480285e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14379,1.60046644480285e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14380,1.60046644480285e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14381,1.5964146310185387e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14382,1.60046644480285e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14383,1.5964146310185387e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14384,1.5964146310185387e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14385,1.5964146310185387e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14386,1.5964146310185387e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14387,1.60046644480285e-05,3.1841899304828335e-05,24680305,40952331,114910
Age 0,14388,1.60046644480285e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14389,1.604518258587161e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14390,1.604518258587161e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14391,1.604518258587161e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14392,1.60046644480285e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14393,1.60046644480285e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14394,1.60046644480285e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14395,1.604518258587161e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14396,1.604518258587161e-05,3.1841899304828335e-05,24680305,40952331,114910
Age 0,14397,1.604518258587161e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14398,1.608570072371472e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14399,1.608570072371472e-05,3.196399247700943e-05,24680305,40952331,114910
Age 0,14400,1.608570072371472e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14401,1.604518258587161e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14402,1.604518258587161e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14403,1.604518258587161e-05,3.176864340151968e-05,24680305,40952331,114910
Age 0,14404,1.604518258587161e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14405,1.604518258587161e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14406,1.604518258587161e-05,3.1841899304828335e-05,24680305,40952331,114910
Age 0,14407,1.604518258587161e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14408,1.608570072371472e-05,3.1841899304828335e-05,24680305,40952331,114910
Age 0,14409,1.608570072371472e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14410,1.60046644480285e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14411,1.5964146310185387e-05,3.169538749821103e-05,24680305,40952331,114910
Age 0,14412,1.5964146310185387e-05,3.171980613264725e-05,24680305,40952331,114910
Age 0,14413,1.5923628172342278e-05,3.176864340151968e-05,24680305,40952331,114910
Age 0,14414,1.584259189665606e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14415,1.580207375881295e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14416,1.584259189665606e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14417,1.584259189665606e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14418,1.580207375881295e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14419,1.5721037483126728e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14420,1.564000120744051e-05,3.196399247700943e-05,24680305,40952331,114910
Age 0,14421,1.564000120744051e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14422,1.564000120744051e-05,3.1890736573700776e-05,24680305,40952331,114910
Age 0,14423,1.5599483069597396e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14424,1.5599483069597396e-05,3.196399247700943e-05,24680305,40952331,114910
Age 0,14425,1.5518446793911177e-05,3.203724838031808e-05,24680305,40952331,114910
Age 0,14426,1.5477928656068068e-05,3.2012829745881864e-05,24680305,40952331,114910
Age 0,14427,1.5477928656068068e-05,3.203724838031808e-05,24680305,40952331,114910
Age 0,14428,1.5518446793911177e-05,3.196399247700943e-05,24680305,40952331,114910
Age 0,14429,1.5518446793911177e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14430,1.5518446793911177e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14431,1.5477928656068068e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14432,1.5477928656068068e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14433,1.543741051822496e-05,3.1915155208136994e-05,24680305,40952331,114910
Age 0,14434,1.543741051822496e-05,3.193957384257321e-05,24680305,40952331,114910
Age 0,14435,1.543741051822496e-05,3.1841899304828335e-05,24680305,40952331,114910
Age 0,14436,1.543741051822496e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14437,1.543741051822496e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14438,1.5477928656068068e-05,3.176864340151968e-05,24680305,40952331,114910
Age 0,14439,1.5477928656068068e-05,3.176864340151968e-05,24680305,40952331,114910
Age 0,14440,1.5518446793911177e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14441,1.5518446793911177e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14442,1.5477928656068068e-05,3.181748067039212e-05,24680305,40952331,114910
Age 0,14443,1.5477928656068068e-05,3.186631793926456e-05,24680305,40952331,114910
Age 0,14444,1.543741051822496e-05,3.176864340151968e-05,24680305,40952331,114910
Age 0,14445,1.543741051822496e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14446,1.5315856104695627e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14447,1.5275337966852517e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14448,1.5275337966852517e-05,3.17930620359559e-05,24680305,40952331,114910
Age 0,14449,1.5275337966852517e-05,3.1744224767083465e-05,24680305,40952331,114910
Age 0,14450,1.5275337966852517e-05,3.171980613264725e-05,24680305,40952331,114910
Age 0,14451,1.5275337966852517e-05,3.171980613264725e-05,24680305,40952331,114910
Age 0,14452,1.5275337966852517e-05,3.167096886377481e-05,24680305,40952331,114910
Age 0,14453,1.5315856104695627e-05,3.1646550229338595e-05,24680305,40952331,114910
Age 0,14454,1.5356374242538736e-05,3.167096886377481e-05,24680305,40952331,114910
Age 0,14455,1.5356374242538736e-05,3.159771296046616e-05,24680305,40952331,114910
Age 0,14456,1.5356374242538736e-05,3.150003842272128e-05,24680305,40952331,114910
Age 0,14457,1.5356374242538736e-05,3.159771296046616e-05,24680305,40952331,114910
Age 0,14458,1.5356374242538736e-05,3.157329432602994e-05,24680305,40952331,114910
Age 0,14459,1.5356374242538736e-05,3.1548875691593725e-05,24680305,40952331,114910
Age 0,14460,1.5396892380381846e-05,3.159771296046616e-05,24680305,40952331,114910
Age 0,14461,1.543741051822496e-05,3.159771296046616e-05,24680305,40952331,114910
Age 0,14462,1.5396892380381846e-05,3.15244570571575e-05,24680305,40952331,114910
Age 0,14463,1.5477928656068068e-05,3.15244570571575e-05,24680305,40952331,114910
Age 0,14464,1.5477928656068068e-05,3.150003842272128e-05,24680305,40952331,114910
Age 0,14465,1.5477928656068068e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14466,1.5477928656068068e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14467,1.543741051822496e-05,3.145120115384885e-05,24680305,40952331,114910
Age 0,14468,1.543741051822496e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14469,1.5396892380381846e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14470,1.543741051822496e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14471,1.5477928656068068e-05,3.145120115384885e-05,24680305,40952331,114910
Age 0,14472,1.5477928656068068e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14473,1.5477928656068068e-05,3.150003842272128e-05,24680305,40952331,114910
Age 0,14474,1.5477928656068068e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14475,1.5477928656068068e-05,3.140236388497641e-05,24680305,40952331,114910
Age 0,14476,1.5477928656068068e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14477,1.5518446793911177e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14478,1.5518446793911177e-05,3.145120115384885e-05,24680305,40952331,114910
Age 0,14479,1.5477928656068068e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14480,1.5477928656068068e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14481,1.5558964931754287e-05,3.1475619788285066e-05,24680305,40952331,114910
Age 0,14482,1.5558964931754287e-05,3.145120115384885e-05,24680305,40952331,114910
Age 0,14483,1.5599483069597396e-05,3.142678251941263e-05,24680305,40952331,114910
Age 0,14484,1.5599483069597396e-05,3.1377945250540196e-05,24680305,40952331,114910
Age 0,14485,1.5599483069597396e-05,3.135352661610398e-05,24680305,40952331,114910
Age 0,14486,1.5599483069597396e-05,3.135352661610398e-05,24680305,40952331,114910
Age 0,14487,1.564000120744051e-05,3.135352661610398e-05,24680305,40952331,114910
Age 0,14488,1.5599483069597396e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14489,1.5518446793911177e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14490,1.5518446793911177e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14491,1.5477928656068068e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14492,1.5518446793911177e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14493,1.5477928656068068e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14494,1.543741051822496e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14495,1.543741051822496e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14496,1.543741051822496e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14497,1.543741051822496e-05,3.1231433443922884e-05,24680305,40952331,114910
Age 0,14498,1.543741051822496e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14499,1.5396892380381846e-05,3.1231433443922884e-05,24680305,40952331,114910
Age 0,14500,1.5396892380381846e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14501,1.5396892380381846e-05,3.125585207835911e-05,24680305,40952331,114910
Age 0,14502,1.543741051822496e-05,3.1280270712795326e-05,24680305,40952331,114910
Age 0,14503,1.5477928656068068e-05,3.130468934723154e-05,24680305,40952331,114910
